 2.0130103e+07, 9.0000000e+00, 3.6380000e+01, 5.5882000e+04, 5.5882000e+04
 2.0130103e+07, 1.0000000e+01, 3.6520000e+01, 5.6040000e+04, 5.6040000e+04
 2.0130103e+07, 1.1000000e+01, 3.6710000e+01, 5.6216000e+04, 5.6216000e+04
 2.0130103e+07, 1.2000000e+01, 3.6600000e+01, 5.6110000e+04, 5.6110000e+04
 2.0130103e+07, 1.3000000e+01, 3.6510000e+01, 5.5576000e+04, 5.5576000e+04
 2.0130103e+07, 1.4000000e+01, 3.6400000e+01, 5.5411000e+04, 5.5411000e+04
 2.0130103e+07, 1.5000000e+01, 3.6420000e+01, 5.5768000e+04, 5.5768000e+04
 2.0130103e+07, 1.6000000e+01, 3.6580000e+01, 5.6413000e+04, 5.6413000e+04
 2.0130103e+07, 1.7000000e+01, 3.6940000e+01, 5.7285000e+04, 5.7285000e+04
 2.0130103e+07, 1.8000000e+01, 3.6940000e+01, 5.7558000e+04, 5.7558000e+04
 2.0130103e+07, 1.9000000e+01, 3.6810000e+01, 5.6793000e+04, 5.6793000e+04
 2.0130103e+07, 2.0000000e+01, 3.6430000e+01, 5.5578000e+04, 5.5578000e+04
 2.0130103e+07, 2.1000000e+01, 3.5910000e+01, 5.3745000e+04, 5.3745000e+04
 2.0130103e+07, 2.2000000e+01, 3.5450000e+01, 5.2308000e+04, 5.2308000e+04
 2.0130103e+07, 2.3000000e+01, 3.4770000e+01, 4.9951000e+04, 4.9951000e+04
 2.0130103e+07, 0.0000000e+00, 3.2090000e+01, 4.7288000e+04, 4.7288000e+04
 2.0130104e+07, 1.0000000e+00, 3.1710000e+01, 4.4859000e+04, 4.4859000e+04
 2.0130104e+07, 2.0000000e+00, 3.0860000e+01, 4.3868000e+04, 4.3868000e+04
 2.0130104e+07, 3.0000000e+00, 3.0210000e+01, 4.3473000e+04, 4.3473000e+04
 2.0130104e+07, 4.0000000e+00, 3.0360000e+01, 4.3557000e+04, 4.3557000e+04
 2.0130104e+07, 5.0000000e+00, 3.0890000e+01, 4.4292000e+04, 4.4292000e+04
 2.0130104e+07, 6.0000000e+00, 3.2210000e+01, 4.6354000e+04, 4.6354000e+04
 2.0130104e+07, 7.0000000e+00, 3.4330000e+01, 4.9917000e+04, 4.9917000e+04
 2.0130104e+07, 8.0000000e+00, 3.5980000e+01, 5.3990000e+04, 5.3990000e+04
 2.0130104e+07, 9.0000000e+00, 3.6720000e+01, 5.5748000e+04, 5.5748000e+04
 2.0130104e+07, 1.0000000e+01, 3.6680000e+01, 5.5766000e+04, 5.5766000e+04
 2.0130104e+07, 1.1000000e+01, 3.6800000e+01, 5.6039000e+04, 5.6039000e+04
 2.0130104e+07, 1.2000000e+01, 3.6640000e+01, 5.5875000e+04, 5.5875000e+04
 2.0130104e+07, 1.3000000e+01, 3.6440000e+01, 5.5427000e+04, 5.5427000e+04
 2.0130104e+07, 1.4000000e+01, 3.6310000e+01, 5.5218000e+04, 5.5218000e+04
 2.0130104e+07, 1.5000000e+01, 3.5830000e+01, 5.5541000e+04, 5.5541000e+04
 2.0130104e+07, 1.6000000e+01, 3.6120000e+01, 5.6355000e+04, 5.6355000e+04
 2.0130104e+07, 1.7000000e+01, 3.6800000e+01, 5.7165000e+04, 5.7165000e+04
